Seed,Feature_Type,Train_Loss,Train_Accuracy,Train_ROC_AUC,Test_Loss,Test_Accuracy,Test_ROC_AUC,Weight_Norm,Cosine_Sim_Input_Error,Cosine_Sim_Input_Combined,Cosine_Sim_Error_Combined,Top_k_Indices
52,sae_acts_and_error,0.06477479392659345,0.99775,0.9999717479587901,1.5126991173442585,0.715,0.7595940907689289,6.40654993057251,0.6035956144332886,0.6457420587539673,0.8967597484588623,"[12583, 1191, 6256, 11344, 10837, 11187, 15249, 8418, 4425, 14065, 6532, 815, 4491, 6669, 8035, 1135, 1301, 9496, 3971, 12330, 9672, 4302, 15721, 9290, 7135, 6936, 7161, 3019, 12799, 12126, 16182, 9085, 8409, 2993, 14305, 12939, 6347, 3141, 11841, 4676, 14593, 2086, 4501, 14767, 4581, 9920, 2849, 14348, 12386, 1842, 9252, 12328, 10302, 10297, 5060, 15295, 14773, 1778, 11471, 5181, 13226, 15864, 9993, 14418, 2077, 861, 16164, 7029, 7659, 14087, 5209, 12427, 12025, 9805, 15098, 15020, 14553, 12919, 4983, 14876, 16016, 1655, 15885, 362, 807, 12955, 15221, 8763, 8317, 12061, 8697, 15906, 6645, 11361, 13510, 5055, 107, 15521, 12288, 7886]"
53,sae_input,0.06727880691211381,0.9975,0.9999492344530514,1.2948636241498401,0.713,0.7704914078987036,6.470827579498291,0.5922707319259644,0.6458625793457031,0.8979660272598267,
53,sae_diff,0.06651164753025453,0.99725,0.9999792436433658,1.4039975467048171,0.718,0.7628580042206813,6.487617015838623,0.5922707319259644,0.6458625793457031,0.8979660272598267,
53,sae_acts_post,0.525182995016687,0.73625,0.818051028127364,0.5466941034978366,0.718,0.8007758014269923,0.19123773276805878,,,,
53,sae_acts_and_error,0.06527402596267716,0.9985,0.9999904970897338,1.2990933784611542,0.717,0.7734941211938499,6.455007553100586,0.5922707319259644,0.6458625793457031,0.8979660272598267,"[1191, 12583, 6256, 1135, 8418, 15249, 6936, 9496, 3971, 4425, 4491, 10837, 8409, 9672, 4302, 11344, 11187, 16182, 14348, 815, 14065, 4501, 7161, 3019, 807, 10297, 9085, 11841, 14305, 6532, 2849, 1633, 7659, 10302, 6007, 7135, 12799, 6669, 6093, 9326, 15906, 8035, 6837, 12616, 12386, 1301, 7029, 15721, 2086, 14553, 12330, 14593, 107, 4581, 8751, 1842, 9848, 6110, 12073, 9252, 745, 15816, 9805, 9290, 2993, 5846, 14773, 2915, 14767, 12126, 10066, 6347, 1655, 12288, 2077, 6607, 4688, 5060, 1778, 11471, 3868, 6616, 7886, 11009, 5773, 3141, 15521, 5181, 956, 12328, 13226, 354, 12025, 5991, 9164, 16372, 362, 14087, 5209, 15020]"
54,sae_input,0.07088442329302592,0.99725,0.9999079933525197,1.3381426165249346,0.721,0.7700742057818839,6.440845489501953,0.6052470207214355,0.6542083024978638,0.9060711860656738,
54,sae_diff,0.07013462860184716,0.99725,0.9999352453214745,1.3963192028479283,0.703,0.7592897389382126,6.49706506729126,0.6052470207214355,0.6542083024978638,0.9060711860656738,
54,sae_acts_post,0.524756734633766,0.73325,0.8191456832756165,0.5416058905337459,0.719,0.8008938332712616,0.1987750381231308,,,,
54,sae_acts_and_error,0.06880784560853036,0.99725,0.9999417457911335,1.4013089176654585,0.716,0.764231451558001,6.474066734313965,0.6052470207214355,0.6542083024978638,0.9060711860656738,"[12583, 1191, 15721, 15249, 6532, 9672, 3971, 6256, 8035, 8418, 11841, 10837, 4425, 1135, 4501, 6669, 4491, 11344, 7135, 6936, 7029, 2849, 14305, 8409, 10297, 10302, 4302, 16182, 815, 9496, 1301, 12799, 12073, 2086, 11187, 14593, 12330, 14065, 9805, 14348, 9085, 7161, 9326, 5181, 12919, 107, 3019, 861, 4581, 13019, 10066, 12126, 11471, 6093, 807, 2993, 14553, 5060, 11009, 6007, 1842, 12288, 14868, 9290, 15816, 1775, 3141, 2077, 12386, 9848, 12328, 12616, 13226, 354, 1608, 12955, 13718, 9252, 7733, 7886, 1778, 12025, 7659, 5209, 745, 14767, 5055, 6837, 15864, 2644, 5406, 12939, 15885, 9993, 5369, 4962, 15521, 6161, 15020, 956]"
55,sae_input,0.07278923133458212,0.99475,0.9997772494988113,1.2938531495890142,0.733,0.7790360452976307,6.448261260986328,0.6040908098220825,0.6638371348381042,0.8968978524208069,
