Seed,Feature_Type,Train_Loss,Train_Accuracy,Train_ROC_AUC,Test_Loss,Test_Accuracy,Test_ROC_AUC,Weight_Norm,Cosine_Sim_Input_Error,Cosine_Sim_Input_Combined,Cosine_Sim_Error_Combined,Top_k_Indices
12,sae_acts_and_error,0.020878528754882233,1.0,1.0,1.1641760983976108,0.7025,0.7826891807379612,3.164828062057495,0.5831322073936462,0.6431466937065125,0.9014182686805725,"[6836, 6105, 14122, 7656, 15974, 12854, 11620, 15130, 15499, 8098, 10297, 54, 5350, 11083, 14305, 10120, 3351, 5752, 1044, 9210, 10431, 2299, 428, 12624, 11150, 588, 8342, 3174, 12130, 1721, 5149, 1515, 14460, 13498, 3168, 11624, 4146, 432, 14346, 13618, 7660, 14327, 3539, 11883, 27, 4346, 7145, 11172, 15864, 1098, 6039, 1314, 4261, 5331, 9753, 6365, 12051, 9907, 3345, 11719, 3991, 745, 11984, 7285, 13323, 3484, 13220, 15869, 2450, 9871, 11173, 7123, 14159, 7769, 6720, 7781, 1859, 9884, 12010, 5167, 1910, 400, 6768, 2178, 5218, 11077, 201, 5906, 7351, 14598, 1061, 12025, 5157, 1855, 643, 13656, 16118, 8632, 10957, 63]"
13,sae_input,0.022255807083036493,0.999375,0.9999992187451172,1.2690297880454602,0.725,0.7978297829782978,3.1317365169525146,0.5808351635932922,0.6388117074966431,0.9050445556640625,
13,sae_diff,0.023297323073537365,0.999375,0.9999992187451171,1.0701804451762111,0.7,0.7837033703370337,3.272569417953491,0.5808351635932922,0.6388117074966431,0.9050445556640625,
13,sae_acts_post,0.56042580086451,0.72125,0.7946479352995957,0.6004689421521614,0.645,0.7290979097909791,0.1365697979927063,,,,
13,sae_acts_and_error,0.021843833739420008,0.999375,0.9999992187451172,1.0701329862734708,0.72,0.7927542754275427,3.171414375305176,0.5808351635932922,0.6388117074966431,0.9050445556640625,"[6836, 6105, 14122, 8098, 7656, 3351, 15974, 12051, 1044, 10297, 11719, 12854, 3539, 54, 14305, 15499, 12130, 13395, 11083, 27, 1098, 5331, 11620, 15130, 1061, 2371, 5350, 11883, 9210, 15864, 428, 7886, 5906, 279, 4346, 8136, 10120, 9753, 15869, 14346, 1314, 7285, 4261, 9907, 13618, 5770, 12398, 26, 8342, 13323, 5167, 1721, 7660, 5752, 1855, 12624, 3345, 2450, 3016, 12025, 7123, 10431, 1707, 11172, 4952, 6768, 1910, 11150, 10897, 745, 7688, 5825, 1793, 7769, 3266, 6720, 1515, 588, 3019, 9884, 9808, 5149, 8760, 2299, 5746, 7895, 432, 13656, 11077, 2178, 6498, 12010, 3991, 16118, 63, 31, 64, 65, 15, 32]"
14,sae_input,0.021265623392714633,0.999375,0.9999992185436466,1.3376423459613318,0.7175,0.7782129497125355,3.066911220550537,0.5941081047058105,0.6435174942016602,0.909481406211853,
14,sae_diff,0.021428088735198997,0.999375,0.9999992185436467,1.2454754158480303,0.7125,0.7612412442569858,3.1742184162139893,0.5941081047058105,0.6435174942016602,0.909481406211853,
14,sae_acts_post,0.5489935150971884,0.723125,0.8056619638623324,0.6471210371158699,0.6175,0.6668424091787803,0.15266089141368866,,,,
14,sae_acts_and_error,0.01977949758113775,0.999375,0.9999992185436467,1.2890322696581618,0.7,0.7595591373553263,3.05829119682312,0.5941081047058105,0.6435174942016602,0.909481406211853,"[8098, 6836, 11719, 6105, 15974, 7656, 14122, 15499, 12854, 1044, 12051, 3351, 10297, 14327, 12624, 14305, 5331, 11620, 15864, 9210, 3168, 14346, 11883, 5906, 1314, 7660, 11172, 54, 4579, 11150, 428, 5350, 4346, 6720, 1098, 279, 745, 4261, 1515, 10120, 7285, 9907, 9753, 5149, 13220, 12232, 10134, 6365, 3016, 15446, 4845, 7174, 26, 3160, 3539, 6039, 12010, 11077, 9843, 1061, 10130, 12398, 13323, 8760, 7895, 4146, 5167, 5770, 2294, 5746, 8136, 400, 1721, 3266, 9884, 2299, 12130, 8834, 7145, 3019, 63, 31, 64, 65, 15, 32, 66, 67, 33, 68, 69, 7, 16, 34, 70, 71, 35, 72, 73, 17]"
15,sae_input,0.023472219256528398,0.999375,0.9999992185436467,1.0445120213952606,0.7325,0.8000552333609501,3.1633670330047607,0.6110057830810547,0.6571887135505676,0.9157484173774719,
15,sae_diff,0.022873798713481254,0.999375,0.9999992185436467,1.2330489775719256,0.715,0.7613918806959404,3.2463531494140625,0.6110057830810547,0.6571887135505676,0.9157484173774719,
15,sae_acts_post,0.5556595859656345,0.725625,0.8012701791566835,0.6094982432006709,0.6675,0.7257161507368632,0.1399686187505722,,,,
15,sae_acts_and_error,0.021775578652397515,0.999375,0.9999992185436468,1.163504555538865,0.7225,0.7848409530265372,3.163071870803833,0.6110057830810547,0.6571887135505676,0.9157484173774719,"[6836, 11719, 8098, 6105, 14122, 1044, 15974, 7656, 12854, 13395, 11620, 14305, 11150, 15499, 5350, 1061, 54, 11083, 428, 11883, 3351, 12130, 12051, 7660, 15130, 10120, 6039, 5149, 5752, 3168, 2299, 4384, 12624, 1855, 279, 1515, 5906, 11172, 8760, 10957, 10297, 7895, 4346, 7145, 745, 4952, 9907, 7510, 4845, 4146, 5331, 26, 15864, 4986, 3174, 14346, 14327, 9753, 432, 643, 4261, 13618, 3345, 7886, 7351, 1314, 12149, 5746, 12010, 6720, 1098, 14009, 3195, 13323, 400, 6365, 10130, 13656, 15295, 6031, 9884, 16118, 14159, 12025, 3539, 8834, 63, 31, 64, 65, 15, 32, 66, 67, 33, 68, 69, 7, 16, 34]"
16,sae_input,0.022297656269443574,0.999375,0.9999992182112987,1.2739332925450533,0.71,0.7840440860486868,3.126558542251587,0.5900641679763794,0.651621401309967,0.902012288570404,
16,sae_diff,0.022747417165891026,0.999375,0.9999992182112987,1.073846293905073,0.71,0.7654136858869032,3.2377421855926514,0.5900641679763794,0.651621401309967,0.902012288570404,
16,sae_acts_post,0.5566163004396145,0.711875,0.7984869261475485,0.6087983923734848,0.6475,0.7167269142293788,0.14266018569469452,,,,
16,sae_acts_and_error,0.02144472865280698,0.999375,0.9999992182112987,1.1210232525732193,0.69,0.7653378497939787,3.1421337127685547,0.5900641679763794,0.651621401309967,0.902012288570404,"[6836, 8098, 6105, 14122, 14305, 10297, 11719, 15974, 15499, 12854, 7656, 11883, 11620, 15130, 3351, 1044, 12130, 10957, 13220, 12051, 12624, 7660, 54, 5906, 15864, 5149, 6039, 11172, 14708, 10120, 2, 1314, 3539, 428, 14073, 1721, 4346, 13866, 13618, 14346, 8760, 4845, 1515, 7285, 3168, 11150, 3345, 643, 9907, 14327, 4261, 7351, 4986, 12149, 13395, 1061, 7145, 8342, 9884, 11083, 9753, 6768, 6498, 12398, 15446, 10134, 13323, 7895, 12232, 6720, 14460, 400, 1793, 3174, 432, 6365, 12925, 2299, 5350, 16118, 5167, 3195, 13498, 745, 6031, 1855, 279, 11077, 1378, 63, 31, 64, 65, 15, 32, 66, 67, 33, 68, 69]"
17,sae_input,0.02167100528163899,0.999375,0.9999992183970574,1.447875767261092,0.6975,0.7526881720430108,3.0785844326019287,0.6077914834022522,0.6526184678077698,0.9145565629005432,
17,sae_diff,0.02257841569906696,0.999375,0.9999992183970574,1.204173099936129,0.685,0.7560121880587242,3.226212739944458,0.6077914834022522,0.6526184678077698,0.9145565629005432,
17,sae_acts_post,0.5541363338062216,0.725,0.8062226536670466,0.606164838486546,0.65,0.7126488882173705,0.1486120969057083,,,,
